Ticket-ID;Kategorie;Datum;Uhrzeit
142006;Facebook;14.09.19;01:21:46
142007;Facebook;14.09.19;01:21:48
142008;Facebook;14.09.19;01:21:49
142009;Facebook;14.09.19;01:22:10
142010;Facebook;14.09.19;01:22:11
142011;Facebook;14.09.19;01:22:12
142012;Facebook;14.09.19;01:22:32
142013;Facebook;14.09.19;01:22:32
142014;Facebook;14.09.19;01:22:33
142015;Facebook;14.09.19;01:22:59
142016;Facebook;14.09.19;01:23:00
142017;Facebook;14.09.19;01:23:01
142018;Facebook;14.09.19;01:23:21
142019;Facebook;14.09.19;01:23:22
142020;Facebook;14.09.19;02:18:00
142021;Facebook;14.09.19;02:18:02
142022;Twitter;14.09.19;02:28:23
142027;Twitter;14.09.19;03:21:10
142028;Facebook;14.09.19;03:25:09
142029;Facebook;14.09.19;03:25:13
142030;Facebook;14.09.19;03:25:14
142031;Facebook;14.09.19;03:25:43
142032;Facebook;14.09.19;03:25:44
142033;Facebook;14.09.19;03:25:45
142034;Facebook;14.09.19;03:26:09
142035;Facebook;14.09.19;03:26:10
142036;Facebook;14.09.19;03:26:11
142037;Facebook;14.09.19;03:26:38
142038;Facebook;14.09.19;03:26:39
142039;Facebook;14.09.19;03:27:00
142041;Twitter;14.09.19;03:48:34
142042;Facebook;14.09.19;03:53:17
142043;Twitter;14.09.19;03:58:43
142045;Facebook;14.09.19;04:25:53
142047;Bearbeiten_EILT;14.09.19;04:59:41
142048;Twitter;14.09.19;05:11:48
142049;Facebook;14.09.19;05:28:24
142050;Facebook;14.09.19;05:28:26
142051;Facebook;14.09.19;05:28:27
142054;Twitter;14.09.19;05:54:29
142055;Twitter;14.09.19;06:03:36
142063;Twitter;14.09.19;06:50:17
142064;Twitter;14.09.19;06:53:20
142070;Facebook;14.09.19;07:31:45
142071;Facebook;14.09.19;07:31:48
142072;Facebook;14.09.19;07:31:52
142073;Facebook;14.09.19;07:32:15
142074;Facebook;14.09.19;07:32:19
142075;Facebook;14.09.19;07:32:22
142076;Facebook;14.09.19;07:32:46
142077;Facebook;14.09.19;07:32:49
142078;Facebook;14.09.19;07:32:52
142079;Facebook;14.09.19;07:33:15
142080;Facebook;14.09.19;07:33:18
142081;Facebook;14.09.19;07:33:19
142082;Facebook;14.09.19;07:33:40
142083;Facebook;14.09.19;07:33:41
142084;Facebook;14.09.19;07:33:42
142085;Facebook;14.09.19;07:34:03
142086;Facebook;14.09.19;07:34:04
142087;Facebook;14.09.19;07:34:06
142088;Facebook;14.09.19;07:34:35
142089;Facebook;14.09.19;07:34:36
142090;Facebook;14.09.19;07:34:37
142091;Facebook;14.09.19;07:34:58
142092;Facebook;14.09.19;07:34:59
142093;Facebook;14.09.19;07:35:00
142095;Twitter;14.09.19;07:37:09
142096;Facebook;14.09.19;07:38:13
142097;Facebook;14.09.19;07:38:14
142098;Facebook;14.09.19;07:38:15
142099;Twitter;14.09.19;07:40:11
142102;Twitter;14.09.19;07:44:13
142105;Twitter;14.09.19;07:49:17
142106;Twitter;14.09.19;07:51:19
142108;Twitter;14.09.19;07:55:22
142109;Twitter;14.09.19;07:57:23
142110;Twitter;14.09.19;08:00:25
142112;Twitter;14.09.19;08:07:30
142113;Twitter;14.09.19;08:07:31
142118;Twitter;14.09.19;08:15:38
142120;Twitter;14.09.19;08:19:40
142121;Twitter;14.09.19;08:21:41
142122;Twitter;14.09.19;08:23:43
142128;Twitter;14.09.19;08:27:46
142134;Facebook;14.09.19;08:42:30
142135;Facebook;14.09.19;08:42:31
142136;Facebook;14.09.19;08:42:32
142137;Facebook;14.09.19;08:43:02
142142;Twitter;14.09.19;08:45:06
142144;Twitter;14.09.19;08:47:07
142145;Twitter;14.09.19;08:49:08
142161;Twitter;14.09.19;09:22:39
142162;Twitter;14.09.19;09:24:41
142166;Twitter;14.09.19;09:27:45
142167;Twitter;14.09.19;09:28:47
142171;Facebook;14.09.19;09:36:15
142172;Facebook;14.09.19;09:36:18
142173;Facebook;14.09.19;09:36:21
142174;Facebook;14.09.19;09:36:50
142175;Twitter;14.09.19;09:36:54
142176;Facebook;14.09.19;09:36:54
142177;Facebook;14.09.19;09:36:59
142178;Facebook;14.09.19;09:37:42
142179;Facebook;14.09.19;09:37:47
142180;Facebook;14.09.19;09:37:52
142182;Facebook;14.09.19;09:38:25
142183;Facebook;14.09.19;09:38:29
142184;Facebook;14.09.19;09:38:34
142185;Twitter;14.09.19;09:38:55
142186;Facebook;14.09.19;09:39:02
142187;Facebook;14.09.19;09:39:07
142188;Facebook;14.09.19;09:39:12
142189;Facebook;14.09.19;09:39:41
142190;Facebook;14.09.19;09:39:46
142191;Facebook;14.09.19;09:39:51
142192;Facebook;14.09.19;09:40:25
142193;Facebook;14.09.19;09:40:26
142194;Facebook;14.09.19;09:40:28
142196;Facebook;14.09.19;09:41:04
142197;Facebook;14.09.19;09:41:07
142198;Facebook;14.09.19;09:41:08
142199;Facebook;14.09.19;09:41:30
142200;Facebook;14.09.19;09:41:31
142201;Facebook;14.09.19;09:41:33
142202;Twitter;14.09.19;09:41:58
142204;Facebook;14.09.19;09:42:01
142205;Facebook;14.09.19;09:42:03
142206;Facebook;14.09.19;09:42:05
142207;Twitter;14.09.19;09:42:59
142211;Facebook;14.09.19;09:46:59
142212;Facebook;14.09.19;09:47:00
142213;Facebook;14.09.19;09:47:02
142214;Facebook;14.09.19;09:47:26
142215;Facebook;14.09.19;09:47:28
142216;Facebook;14.09.19;09:47:30
142217;Facebook;14.09.19;09:48:00
142218;Facebook;14.09.19;09:48:03
142219;Twitter;14.09.19;09:48:04
142220;Facebook;14.09.19;09:48:05
142221;Facebook;14.09.19;09:48:41
142222;Facebook;14.09.19;09:48:43
142223;Facebook;14.09.19;09:48:44
142224;Facebook;14.09.19;09:49:15
142225;Facebook;14.09.19;09:49:17
142226;Facebook;14.09.19;09:49:19
142227;Facebook;14.09.19;09:49:48
142228;Facebook;14.09.19;09:49:49
142229;Facebook;14.09.19;09:49:50
142231;Facebook;14.09.19;09:50:23
142232;Facebook;14.09.19;09:50:24
142233;Facebook;14.09.19;09:50:25
142234;Facebook;14.09.19;09:50:50
142235;Facebook;14.09.19;09:50:51
142236;Facebook;14.09.19;09:50:53
142237;Facebook;14.09.19;09:51:24
142238;Twitter;14.09.19;09:52:06
142240;Twitter;14.09.19;09:56:10
142246;Twitter;14.09.19;10:00:16
142253;Facebook;14.09.19;10:17:50
142254;Twitter;14.09.19;10:18:33
142257;Twitter;14.09.19;10:19:33
142259;Facebook;14.09.19;10:22:40
142261;Twitter;14.09.19;10:25:38
142265;Twitter;14.09.19;10:30:46
142266;Twitter;14.09.19;10:32:48
142269;Twitter;14.09.19;10:34:49
142270;Facebook;14.09.19;10:35:20
142274;Facebook;14.09.19;10:41:02
142278;Twitter;14.09.19;10:47:03
142279;Facebook;14.09.19;10:51:05
142280;Twitter;14.09.19;10:51:07
142281;Facebook;14.09.19;10:51:07
142282;Facebook;14.09.19;10:51:08
142283;Facebook;14.09.19;10:51:37
142291;Twitter;14.09.19;11:01:16
142297;Twitter;14.09.19;11:05:20
142302;Twitter;14.09.19;11:09:31
142306;Twitter;14.09.19;11:09:36
142317;Twitter;14.09.19;11:18:50
142319;Twitter;14.09.19;11:20:52
142335;Facebook;14.09.19;11:32:50
142336;Twitter;14.09.19;11:33:26
142339;Twitter;14.09.19;11:35:27
142343;Facebook;14.09.19;11:40:34
142345;Facebook;14.09.19;11:40:39
142346;Facebook;14.09.19;11:40:44
142348;Facebook;14.09.19;11:41:09
142349;Facebook;14.09.19;11:41:13
142350;Facebook;14.09.19;11:41:20
142352;Facebook;14.09.19;11:41:44
142353;Facebook;14.09.19;11:41:48
142354;Facebook;14.09.19;11:41:54
142355;Facebook;14.09.19;11:42:25
142356;Facebook;14.09.19;11:42:30
142357;Facebook;14.09.19;11:42:35
142358;Facebook;14.09.19;11:43:05
142359;Facebook;14.09.19;11:43:10
142360;Facebook;14.09.19;11:43:14
142362;Twitter;14.09.19;11:43:43
142363;Facebook;14.09.19;11:43:49
142364;Facebook;14.09.19;11:43:53
142365;Facebook;14.09.19;11:43:58
142366;Facebook;14.09.19;11:44:22
142367;Facebook;14.09.19;11:44:25
142368;Facebook;14.09.19;11:44:27
142369;Facebook;14.09.19;11:44:57
142370;Facebook;14.09.19;11:44:58
142371;Facebook;14.09.19;11:45:00
142372;Facebook;14.09.19;11:45:22
142373;Facebook;14.09.19;11:45:24
142374;Facebook;14.09.19;11:45:26
142376;Facebook;14.09.19;11:45:56
142377;Facebook;14.09.19;11:45:58
142378;Facebook;14.09.19;11:45:59
142379;Facebook;14.09.19;11:46:20
142380;Facebook;14.09.19;11:46:21
142381;Facebook;14.09.19;11:46:22
142383;Facebook;14.09.19;11:46:45
142384;Facebook;14.09.19;11:46:47
142385;Facebook;14.09.19;11:47:19
142386;Facebook;14.09.19;11:47:20
142387;Facebook;14.09.19;11:47:21
142388;Facebook;14.09.19;11:47:50
142389;Facebook;14.09.19;11:47:51
142390;Facebook;14.09.19;11:47:53
142391;Facebook;14.09.19;11:48:12
142392;Facebook;14.09.19;11:48:13
142393;Facebook;14.09.19;11:48:14
142394;Facebook;14.09.19;11:48:36
142395;Facebook;14.09.19;11:48:38
142396;Facebook;14.09.19;11:48:40
142397;Twitter;14.09.19;11:48:48
142398;Facebook;14.09.19;11:49:03
142399;Facebook;14.09.19;11:49:04
142400;Facebook;14.09.19;11:49:05
142401;Facebook;14.09.19;11:49:35
142402;Facebook;14.09.19;11:49:37
142403;Facebook;14.09.19;11:49:39
142404;Facebook;14.09.19;11:50:07
142405;Facebook;14.09.19;11:50:09
142410;Facebook;14.09.19;11:55:25
142411;Twitter;14.09.19;11:55:56
142414;Facebook;14.09.19;11:57:05
142418;Twitter;14.09.19;12:04:07
142432;Sonstiges_2;14.09.19;12:17:01
142433;Twitter;14.09.19;12:18:29
142434;Twitter;14.09.19;12:20:30
142437;Twitter;14.09.19;12:22:32
142444;Twitter;14.09.19;12:33:48
142448;Twitter;14.09.19;12:35:51
142449;Twitter;14.09.19;12:35:55
142450;Twitter;14.09.19;12:36:57
142453;Twitter;14.09.19;12:46:06
142454;Twitter;14.09.19;12:52:11
142456;Twitter;14.09.19;12:56:15
142458;Facebook;14.09.19;12:59:16
142459;Facebook;14.09.19;12:59:18
142461;Facebook;14.09.19;12:59:20
142462;Facebook;14.09.19;12:59:43
142463;Facebook;14.09.19;12:59:45
142464;Facebook;14.09.19;12:59:45
142465;Facebook;14.09.19;13:00:06
142467;Sonstiges;14.09.19;13:02:51
142473;Facebook;14.09.19;13:17:12
142482;Twitter;14.09.19;13:36:54
142483;Twitter;14.09.19;13:38:56
142485;Twitter;14.09.19;13:40:57
142487;Facebook;14.09.19;13:44:42
142488;Facebook;14.09.19;13:44:47
142489;Facebook;14.09.19;13:44:52
142490;Twitter;14.09.19;13:45:00
142491;Facebook;14.09.19;13:45:21
142492;Facebook;14.09.19;13:45:26
142493;Facebook;14.09.19;13:45:32
142494;Facebook;14.09.19;13:46:05
142495;Facebook;14.09.19;13:46:10
142496;Facebook;14.09.19;13:46:16
142497;Facebook;14.09.19;13:46:54
142498;Facebook;14.09.19;13:46:59
142499;Facebook;14.09.19;13:47:05
142500;Facebook;14.09.19;13:47:45
142501;Facebook;14.09.19;13:47:51
142502;Facebook;14.09.19;13:47:56
142503;Facebook;14.09.19;13:48:26
142504;Facebook;14.09.19;13:48:32
142505;Facebook;14.09.19;13:48:37
142506;Twitter;14.09.19;13:49:03
142507;Facebook;14.09.19;13:49:10
142508;Facebook;14.09.19;13:49:15
142509;Facebook;14.09.19;13:49:21
142510;Facebook;14.09.19;13:50:01
142511;Facebook;14.09.19;13:50:07
142512;Facebook;14.09.19;13:50:13
142513;Facebook;14.09.19;13:50:43
142514;Facebook;14.09.19;13:50:44
142515;Facebook;14.09.19;13:50:45
142517;Facebook;14.09.19;13:51:14
142518;Facebook;14.09.19;13:51:15
142519;Facebook;14.09.19;13:51:17
142520;Facebook;14.09.19;13:51:44
142521;Facebook;14.09.19;13:51:46
142522;Facebook;14.09.19;13:51:47
142523;Facebook;14.09.19;13:52:13
142524;Facebook;14.09.19;13:52:15
142525;Facebook;14.09.19;13:52:16
142526;Facebook;14.09.19;13:52:44
142527;Facebook;14.09.19;13:52:45
142528;Facebook;14.09.19;13:52:46
142530;Facebook;14.09.19;13:53:11
142531;Facebook;14.09.19;13:53:12
142532;Facebook;14.09.19;13:53:13
142533;Facebook;14.09.19;13:53:37
142534;Facebook;14.09.19;13:53:38
142535;Facebook;14.09.19;13:53:40
142537;Facebook;14.09.19;13:54:15
142538;Facebook;14.09.19;13:54:17
142539;Facebook;14.09.19;13:54:19
142540;Facebook;14.09.19;13:54:45
142541;Facebook;14.09.19;13:54:48
142542;Facebook;14.09.19;13:54:49
142544;Facebook;14.09.19;13:55:13
142545;Facebook;14.09.19;13:55:15
142546;Facebook;14.09.19;13:55:17
142547;Facebook;14.09.19;13:55:41
142548;Facebook;14.09.19;13:55:42
142549;Facebook;14.09.19;13:55:43
142550;Facebook;14.09.19;13:56:10
142551;Facebook;14.09.19;13:56:11
142552;Facebook;14.09.19;13:56:13
142553;Facebook;14.09.19;13:56:45
142554;Facebook;14.09.19;13:56:46
142555;Facebook;14.09.19;13:56:47
142556;Twitter;14.09.19;13:57:09
142560;Twitter;14.09.19;14:01:13
142563;Spam;14.09.19;14:02:48
142564;Facebook;14.09.19;14:03:29
142565;Facebook;14.09.19;14:03:31
142573;Twitter;14.09.19;14:14:01
142575;Twitter;14.09.19;14:19:06
142576;Twitter;14.09.19;14:20:07
142581;Twitter;14.09.19;14:32:19
142587;Twitter;14.09.19;14:43:30
142589;Twitter;14.09.19;14:54:40
142591;Twitter;14.09.19;15:12:57
142592;Twitter;14.09.19;15:17:01
142604;Twitter;14.09.19;15:43:29
142607;Twitter;14.09.19;15:45:31
142609;Twitter;14.09.19;15:47:33
142611;Facebook;14.09.19;15:48:50
142612;Facebook;14.09.19;15:48:55
142613;Facebook;14.09.19;15:48:59
142614;Facebook;14.09.19;15:49:25
142615;Facebook;14.09.19;15:49:30
142616;Facebook;14.09.19;15:49:35
142618;Facebook;14.09.19;15:50:01
142619;Facebook;14.09.19;15:50:06
142620;Facebook;14.09.19;15:50:11
142621;Twitter;14.09.19;15:50:38
142623;Facebook;14.09.19;15:50:45
142624;Facebook;14.09.19;15:50:50
142625;Facebook;14.09.19;15:50:55
142626;Facebook;14.09.19;15:51:21
142627;Facebook;14.09.19;15:51:24
142628;Facebook;14.09.19;15:51:26
142629;Facebook;14.09.19;15:51:49
142630;Facebook;14.09.19;15:51:52
142631;Facebook;14.09.19;15:51:54
142632;Facebook;14.09.19;15:52:24
142633;Facebook;14.09.19;15:52:25
142634;Facebook;14.09.19;15:52:27
142635;Twitter;14.09.19;15:52:40
142636;Facebook;14.09.19;15:52:48
142637;Facebook;14.09.19;15:52:50
142638;Facebook;14.09.19;15:52:51
142639;Facebook;14.09.19;15:53:20
142640;Facebook;14.09.19;15:53:21
142641;Facebook;14.09.19;15:53:22
142643;Facebook;14.09.19;15:53:44
142644;Facebook;14.09.19;15:53:46
142645;Facebook;14.09.19;15:53:48
142646;Facebook;14.09.19;15:54:11
142647;Facebook;14.09.19;15:54:12
142648;Facebook;14.09.19;15:54:13
142649;Facebook;14.09.19;15:54:35
142650;Facebook;14.09.19;15:54:37
142651;Facebook;14.09.19;15:54:38
142652;Facebook;14.09.19;15:55:05
142653;Facebook;14.09.19;15:55:07
142654;Facebook;14.09.19;15:55:08
142655;Facebook;14.09.19;15:55:36
142656;Facebook;14.09.19;15:55:38
142657;Facebook;14.09.19;15:55:40
142658;Facebook;14.09.19;15:56:00
142659;Facebook;14.09.19;15:56:01
142660;Facebook;14.09.19;15:56:02
142661;Facebook;14.09.19;15:56:24
142662;Facebook;14.09.19;15:56:25
142663;Facebook;14.09.19;15:56:26
142664;Facebook;14.09.19;15:56:50
142665;Facebook;14.09.19;15:56:51
142668;Facebook;14.09.19;15:57:15
142669;Facebook;14.09.19;15:57:16
142671;Facebook;14.09.19;15:57:49
142672;Facebook;14.09.19;15:57:51
142673;Facebook;14.09.19;15:57:52
142674;Facebook;14.09.19;15:58:15
142675;Facebook;14.09.19;15:58:16
142676;Facebook;14.09.19;15:58:17
142677;Facebook;14.09.19;15:58:40
142678;Facebook;14.09.19;15:58:42
142679;Facebook;14.09.19;15:58:43
142684;Facebook;14.09.19;16:11:45
142686;Bearbeiten_EILT;14.09.19;16:12:50
142687;Twitter;14.09.19;16:13:01
142694;Facebook;14.09.19;16:36:34
142695;Twitter;14.09.19;16:41:31
142696;Twitter;14.09.19;16:43:33
142699;Twitter;14.09.19;16:45:34
142702;Twitter;14.09.19;16:51:40
142705;Twitter;14.09.19;16:55:44
142708;Twitter;14.09.19;17:04:52
142710;Twitter;14.09.19;17:10:57
142714;Facebook;14.09.19;17:16:22
142715;Facebook;14.09.19;17:16:24
142716;Facebook;14.09.19;17:16:25
142718;Twitter;14.09.19;17:21:09
142721;Twitter;14.09.19;17:31:19
142724;Facebook;14.09.19;17:52:39
142725;Facebook;14.09.19;17:52:43
142726;Facebook;14.09.19;17:52:48
142727;Facebook;14.09.19;17:53:13
142728;Facebook;14.09.19;17:53:18
142729;Facebook;14.09.19;17:53:23
142730;Facebook;14.09.19;17:53:54
142731;Facebook;14.09.19;17:53:59
142732;Facebook;14.09.19;17:54:04
142733;Facebook;14.09.19;17:54:32
142734;Facebook;14.09.19;17:54:37
142735;Facebook;14.09.19;17:54:41
142736;Facebook;14.09.19;17:55:03
142737;Facebook;14.09.19;17:55:04
142738;Facebook;14.09.19;17:55:05
142739;Facebook;14.09.19;17:55:27
142740;Facebook;14.09.19;17:55:28
142741;Facebook;14.09.19;17:55:29
142742;Facebook;14.09.19;17:55:52
142743;Facebook;14.09.19;17:55:53
142744;Facebook;14.09.19;17:55:55
142745;Facebook;14.09.19;17:56:16
142746;Facebook;14.09.19;17:56:18
142747;Facebook;14.09.19;17:56:19
142748;Facebook;14.09.19;17:56:42
142749;Facebook;14.09.19;17:56:43
142750;Facebook;14.09.19;17:56:44
142751;Facebook;14.09.19;17:57:13
142752;Facebook;14.09.19;17:57:15
142753;Facebook;14.09.19;17:57:16
142755;Facebook;14.09.19;17:57:39
142756;Facebook;14.09.19;17:57:40
142757;Facebook;14.09.19;17:57:42
142758;Twitter;14.09.19;17:58:00
142759;Twitter;14.09.19;17:59:01
142760;Twitter;14.09.19;18:00:02
142764;Twitter;14.09.19;18:05:07
142767;Twitter;14.09.19;18:14:16
142768;Twitter;14.09.19;18:18:19
142770;Twitter;14.09.19;18:22:23
142772;Facebook;14.09.19;18:24:03
142773;Twitter;14.09.19;18:24:25
142774;Twitter;14.09.19;18:26:26
142775;Twitter;14.09.19;18:29:28
142777;Twitter;14.09.19;18:31:31
142778;Twitter;14.09.19;18:31:31
142782;Twitter;14.09.19;18:38:39
142788;Twitter;14.09.19;18:50:52
142792;Facebook;14.09.19;18:58:07
142794;Twitter;14.09.19;19:03:06
142798;Twitter;14.09.19;19:06:10
142800;Twitter;14.09.19;19:10:14
142807;Twitter;14.09.19;19:24:40
142808;Facebook;14.09.19;19:25:03
142809;Facebook;14.09.19;19:25:05
142810;Facebook;14.09.19;19:25:06
142811;Facebook;14.09.19;19:25:29
142814;Twitter;14.09.19;19:31:48
142820;Twitter;14.09.19;19:48:06
142823;Twitter;14.09.19;19:53:10
142825;Facebook;14.09.19;19:56:45
142826;Facebook;14.09.19;19:56:50
142827;Facebook;14.09.19;19:56:55
142828;Facebook;14.09.19;19:57:18
142829;Facebook;14.09.19;19:57:23
142830;Facebook;14.09.19;19:57:28
142831;Facebook;14.09.19;19:58:00
142832;Facebook;14.09.19;19:58:27
142833;Facebook;14.09.19;19:58:33
142834;Facebook;14.09.19;19:59:06
142835;Facebook;14.09.19;19:59:11
142836;Facebook;14.09.19;19:59:15
142837;Facebook;14.09.19;19:59:50
142838;Facebook;14.09.19;19:59:54
142839;Facebook;14.09.19;19:59:59
142841;Facebook;14.09.19;20:00:32
142842;Facebook;14.09.19;20:00:37
142843;Facebook;14.09.19;20:00:42
142844;Facebook;14.09.19;20:01:15
142845;Facebook;14.09.19;20:01:18
142846;Facebook;14.09.19;20:01:19
142847;Facebook;14.09.19;20:01:40
142848;Facebook;14.09.19;20:01:41
142849;Facebook;14.09.19;20:01:43
142850;Facebook;14.09.19;20:02:12
142851;Facebook;14.09.19;20:02:13
142852;Facebook;14.09.19;20:02:14
142853;Facebook;14.09.19;20:02:48
142854;Facebook;14.09.19;20:02:49
142855;Facebook;14.09.19;20:02:50
142856;Facebook;14.09.19;20:03:12
142857;Facebook;14.09.19;20:03:13
142858;Facebook;14.09.19;20:03:14
142859;Facebook;14.09.19;20:03:35
142860;Facebook;14.09.19;20:03:36
142861;Facebook;14.09.19;20:03:37
142862;Facebook;14.09.19;20:03:57
142863;Facebook;14.09.19;20:03:58
142864;Facebook;14.09.19;20:04:00
142865;Facebook;14.09.19;20:04:22
142866;Facebook;14.09.19;20:04:23
142867;Facebook;14.09.19;20:04:25
142868;Facebook;14.09.19;20:04:55
142869;Facebook;14.09.19;20:04:56
142870;Facebook;14.09.19;20:04:57
142871;Facebook;14.09.19;20:05:28
142872;Facebook;14.09.19;20:05:29
142873;Facebook;14.09.19;20:05:30
142874;Facebook;14.09.19;20:05:59
142875;Facebook;14.09.19;20:06:00
142876;Facebook;14.09.19;20:06:02
142877;Facebook;14.09.19;20:06:24
142878;Facebook;14.09.19;20:06:26
142879;Facebook;14.09.19;20:06:27
142880;Facebook;14.09.19;20:06:50
142881;Facebook;14.09.19;20:06:51
142882;Facebook;14.09.19;20:06:52
142883;Facebook;14.09.19;20:07:14
142884;Facebook;14.09.19;20:07:15
142885;Facebook;14.09.19;20:07:17
142886;Facebook;14.09.19;20:07:40
142887;Facebook;14.09.19;20:07:41
142888;Facebook;14.09.19;20:07:42
142889;Facebook;14.09.19;20:08:10
142890;Twitter;14.09.19;20:10:28
142895;Twitter;14.09.19;20:21:40
142896;Twitter;14.09.19;20:23:41
142900;Twitter;14.09.19;20:55:13
142905;Twitter;14.09.19;21:06:24
142909;Sonstiges;14.09.19;21:14:07
142915;Twitter;14.09.19;21:29:55
142917;Facebook;14.09.19;21:34:00
142918;Facebook;14.09.19;21:34:02
142919;Facebook;14.09.19;21:34:03
142921;Twitter;14.09.19;21:38:05
142922;Twitter;14.09.19;21:38:05
142924;Twitter;14.09.19;21:40:06
142929;Facebook;14.09.19;22:00:33
142930;Facebook;14.09.19;22:00:39
142931;Facebook;14.09.19;22:00:44
142932;Facebook;14.09.19;22:01:10
142933;Facebook;14.09.19;22:01:15
142934;Facebook;14.09.19;22:01:20
142935;Facebook;14.09.19;22:01:44
142936;Facebook;14.09.19;22:01:50
142937;Facebook;14.09.19;22:01:55
142938;Facebook;14.09.19;22:02:27
142939;Facebook;14.09.19;22:02:32
142940;Facebook;14.09.19;22:02:38
142941;Facebook;14.09.19;22:03:03
142942;Facebook;14.09.19;22:03:08
142943;Facebook;14.09.19;22:03:13
142944;Facebook;14.09.19;22:03:34
142945;Facebook;14.09.19;22:03:35
142946;Facebook;14.09.19;22:03:36
142947;Facebook;14.09.19;22:04:06
142948;Facebook;14.09.19;22:04:07
142949;Facebook;14.09.19;22:04:09
142950;Facebook;14.09.19;22:04:31
142951;Facebook;14.09.19;22:04:33
142952;Facebook;14.09.19;22:04:34
142953;Facebook;14.09.19;22:04:56
142954;Facebook;14.09.19;22:04:57
142955;Facebook;14.09.19;22:04:58
142956;Facebook;14.09.19;22:05:17
142957;Facebook;14.09.19;22:05:19
142958;Facebook;14.09.19;22:05:20
142960;Facebook;14.09.19;22:05:43
142961;Facebook;14.09.19;22:05:45
142962;Facebook;14.09.19;22:05:46
142964;Facebook;14.09.19;22:06:21
142965;Facebook;14.09.19;22:06:22
142966;Facebook;14.09.19;22:06:23
142967;Facebook;14.09.19;22:06:52
142968;Facebook;14.09.19;22:06:54
142969;Facebook;14.09.19;22:06:55
142970;Facebook;14.09.19;22:07:24
142971;Facebook;14.09.19;22:07:26
142972;Facebook;14.09.19;22:07:28
142973;Facebook;14.09.19;22:07:50
142974;Facebook;14.09.19;22:07:52
142975;Facebook;14.09.19;22:07:53
142978;Facebook;14.09.19;22:08:13
142979;Facebook;14.09.19;22:08:14
142980;Facebook;14.09.19;22:08:15
142981;Facebook;14.09.19;22:08:38
142982;Facebook;14.09.19;22:08:39
142983;Facebook;14.09.19;22:08:41
142984;Facebook;14.09.19;22:09:02
142985;Facebook;14.09.19;22:09:03
142986;Facebook;14.09.19;22:09:05
142987;Facebook;14.09.19;22:09:26
142988;Facebook;14.09.19;22:09:27
142989;Facebook;14.09.19;22:09:28
142990;Facebook;14.09.19;22:10:00
142991;Facebook;14.09.19;22:10:01
142992;Facebook;14.09.19;22:10:03
142993;Facebook;14.09.19;22:10:33
142994;Facebook;14.09.19;22:10:34
142995;Facebook;14.09.19;22:10:35
142996;Facebook;14.09.19;22:11:05
142999;Bearbeiten_EILT;14.09.19;22:33:14
143002;Twitter;14.09.19;22:53:25
143007;Facebook;14.09.19;23:42:04
143008;Facebook;14.09.19;23:42:05
143011;Twitter;14.09.19;23:49:16
143012;Großer Verteiler;14.09.19;23:52:19
143015;Facebook;15.09.19;00:04:13
143016;Facebook;15.09.19;00:04:17
143017;Facebook;15.09.19;00:04:23
143018;Facebook;15.09.19;00:04:49
143019;Facebook;15.09.19;00:04:54
143020;Facebook;15.09.19;00:04:59
143021;Facebook;15.09.19;00:05:25
143022;Facebook;15.09.19;00:05:26
143023;Facebook;15.09.19;00:05:27
143024;Facebook;15.09.19;00:05:52
143025;Facebook;15.09.19;00:05:54
143026;Facebook;15.09.19;00:05:55
143027;Facebook;15.09.19;00:06:16
143028;Facebook;15.09.19;00:06:17
143029;Facebook;15.09.19;00:06:18
143030;Facebook;15.09.19;00:06:41
143031;Facebook;15.09.19;00:06:42
143032;Facebook;15.09.19;00:06:43
143033;Facebook;15.09.19;00:07:13
143034;Facebook;15.09.19;00:07:14
143035;Facebook;15.09.19;00:07:15
143036;Facebook;15.09.19;00:07:38
143037;Facebook;15.09.19;00:07:40
143038;Facebook;15.09.19;00:07:42
143039;Facebook;15.09.19;00:08:12
143040;Facebook;15.09.19;00:08:13
143041;Facebook;15.09.19;00:08:15
143042;Twitter;15.09.19;00:14:41
143046;Twitter;15.09.19;00:44:11
143052;Facebook;15.09.19;01:50:44
143053;Facebook;15.09.19;01:50:46
143054;Facebook;15.09.19;01:50:49
143055;Facebook;15.09.19;01:51:09
143058;Twitter;15.09.19;01:53:13
143059;Facebook;15.09.19;02:07:46
143060;Facebook;15.09.19;02:07:50
143061;Facebook;15.09.19;02:07:54
143062;Facebook;15.09.19;02:08:16
143063;Facebook;15.09.19;02:08:16
143064;Facebook;15.09.19;02:08:18
143065;Facebook;15.09.19;02:08:38
143066;Facebook;15.09.19;02:08:39
143067;Facebook;15.09.19;02:08:40
143068;Facebook;15.09.19;02:09:02
143072;Facebook;15.09.19;03:59:22
143073;Twitter;15.09.19;04:27:06
143074;Twitter;15.09.19;05:07:47
143075;Twitter;15.09.19;05:11:50
143076;Sonstiges;15.09.19;05:24:12
143086;Twitter;15.09.19;07:30:18
143091;Twitter;15.09.19;08:10:52
143095;Facebook;15.09.19;08:21:41
143096;Facebook;15.09.19;08:21:47
143097;Facebook;15.09.19;08:21:48
143098;Facebook;15.09.19;08:22:19
143099;Facebook;15.09.19;08:22:21
143100;Twitter;15.09.19;08:30:08
143101;Twitter;15.09.19;08:39:16
143105;Twitter;15.09.19;08:48:26
143108;Twitter;15.09.19;08:51:29
143115;Twitter;15.09.19;09:11:46
143119;Facebook;15.09.19;09:19:17
